date,Q_m3s,hydro_year,hq,V_m3
1971-09-24,13.84,1971,4,1195776.0
1971-09-25,13.84,1971,4,1195776.0
1971-09-26,15.1,1971,4,1304640.0
1971-09-27,15.1,1971,4,1304640.0
1971-09-28,15.1,1971,4,1304640.0
1971-09-29,15.1,1971,4,1304640.0
1971-09-30,14.68,1971,4,1268352.0
1971-10-01,15.1,1972,1,1304640.0
1971-10-02,14.26,1972,1,1232064.0
1971-10-03,13.84,1972,1,1195776.0
1971-10-04,13.42,1972,1,1159488.0
1971-10-05,13.42,1972,1,1159488.0
1971-10-06,13.42,1972,1,1159488.0
1971-10-07,13.0,1972,1,1123200.0
1971-10-08,13.84,1972,1,1195776.0
1971-10-09,21.88,1972,1,1890432.0
1971-10-10,18.46,1972,1,1594944.0
1971-10-11,19.73,1972,1,1704672.0
1971-10-12,22.74,1972,1,1964735.9999999998
1971-10-13,21.02,1972,1,1816128.0
1971-10-14,18.04,1972,1,1558656.0
1971-10-15,15.94,1972,1,1377216.0
1971-10-16,13.42,1972,1,1159488.0
1971-10-17,13.42,1972,1,1159488.0
1971-10-18,13.0,1972,1,1123200.0
1971-10-19,12.16,1972,1,1050624.0
1971-10-20,12.16,1972,1,1050624.0
1971-10-21,11.74,1972,1,1014336.0
1971-10-22,10.9,1972,1,941760.0
1971-10-23,10.9,1972,1,941760.0
1971-10-24,11.32,1972,1,978048.0
1971-10-25,10.9,1972,1,941760.0
1971-10-26,10.9,1972,1,941760.0
1971-10-27,10.9,1972,1,941760.0
1971-10-28,10.9,1972,1,941760.0
1971-10-29,10.9,1972,1,941760.0
1971-10-30,10.12,1972,1,874367.9999999999
1971-10-31,9.73,1972,1,840672.0
1971-11-01,9.34,1972,1,806976.0
1971-11-02,9.34,1972,1,806976.0
1971-11-03,9.34,1972,1,806976.0
1971-11-04,9.34,1972,1,806976.0
1971-11-05,9.34,1972,1,806976.0
1971-11-06,9.34,1972,1,806976.0
1971-11-07,10.51,1972,1,908064.0
1971-11-08,11.32,1972,1,978048.0
1971-11-09,11.74,1972,1,1014336.0
1971-11-10,11.74,1972,1,1014336.0
1971-11-11,11.74,1972,1,1014336.0
1971-11-12,11.74,1972,1,1014336.0
1971-11-13,11.74,1972,1,1014336.0
1971-11-14,11.74,1972,1,1014336.0
1971-11-15,11.74,1972,1,1014336.0
1971-11-16,11.32,1972,1,978048.0
1971-11-17,10.9,1972,1,941760.0
1971-11-18,10.51,1972,1,908064.0
1971-11-19,10.51,1972,1,908064.0
1971-11-20,10.12,1972,1,874367.9999999999
1971-11-21,10.12,1972,1,874367.9999999999
1971-11-22,10.12,1972,1,874367.9999999999
1971-11-23,10.51,1972,1,908064.0
1971-11-24,10.9,1972,1,941760.0
1971-11-25,10.51,1972,1,908064.0
1971-11-26,10.51,1972,1,908064.0
1971-11-27,10.51,1972,1,908064.0
1971-11-28,10.9,1972,1,941760.0
1971-11-29,10.9,1972,1,941760.0
1971-11-30,11.32,1972,1,978048.0
1971-12-01,11.74,1972,1,1014336.0
1971-12-02,11.32,1972,1,978048.0
1971-12-03,11.74,1972,1,1014336.0
1971-12-04,12.16,1972,1,1050624.0
1971-12-05,34.15,1972,1,2950560.0
1971-12-06,39.26,1972,1,3392064.0
1971-12-07,26.12,1972,1,2256768.0
1971-12-08,21.02,1972,1,1816128.0
1971-12-09,19.73,1972,1,1704672.0
1971-12-10,17.62,1972,1,1522368.0
1971-12-11,15.52,1972,1,1340928.0
1971-12-12,15.1,1972,1,1304640.0
1971-12-13,14.68,1972,1,1268352.0
1971-12-14,13.84,1972,1,1195776.0
1971-12-15,13.42,1972,1,1159488.0
1971-12-16,13.0,1972,1,1123200.0
1971-12-17,12.16,1972,1,1050624.0
1971-12-18,12.16,1972,1,1050624.0
1971-12-19,12.16,1972,1,1050624.0
1971-12-20,12.58,1972,1,1086912.0
1971-12-21,13.0,1972,1,1123200.0
1971-12-22,13.42,1972,1,1159488.0
1971-12-23,13.42,1972,1,1159488.0
1971-12-24,13.0,1972,1,1123200.0
1971-12-25,13.0,1972,1,1123200.0
1971-12-26,13.0,1972,1,1123200.0
1971-12-27,12.58,1972,1,1086912.0
1971-12-28,12.16,1972,1,1050624.0
1971-12-29,12.16,1972,1,1050624.0
1971-12-30,12.58,1972,1,1086912.0
1971-12-31,13.42,1972,1,1159488.0
1972-01-01,12.58,1972,2,1086912.0
1972-01-02,12.58,1972,2,1086912.0
1972-01-03,12.58,1972,2,1086912.0
1972-01-04,12.58,1972,2,1086912.0
1972-01-05,12.58,1972,2,1086912.0
1972-01-06,13.0,1972,2,1123200.0
1972-01-07,13.0,1972,2,1123200.0
1972-01-08,13.0,1972,2,1123200.0
1972-01-09,13.84,1972,2,1195776.0
1972-01-10,15.1,1972,2,1304640.0
1972-01-11,15.52,1972,2,1340928.0
1972-01-12,14.68,1972,2,1268352.0
1972-01-13,14.26,1972,2,1232064.0
1972-01-14,14.68,1972,2,1268352.0
1972-01-15,14.68,1972,2,1268352.0
1972-01-16,14.68,1972,2,1268352.0
1972-01-17,15.1,1972,2,1304640.0
1972-01-18,15.52,1972,2,1340928.0
1972-01-19,15.1,1972,2,1304640.0
1972-01-20,14.68,1972,2,1268352.0
1972-01-21,14.68,1972,2,1268352.0
1972-01-22,15.1,1972,2,1304640.0
1972-01-23,15.1,1972,2,1304640.0
1972-01-24,14.68,1972,2,1268352.0
1972-01-25,13.84,1972,2,1195776.0
1972-01-26,13.0,1972,2,1123200.0
1972-01-27,13.42,1972,2,1159488.0
1972-01-28,13.42,1972,2,1159488.0
1972-01-29,13.42,1972,2,1159488.0
1972-01-30,15.52,1972,2,1340928.0
1972-01-31,15.52,1972,2,1340928.0
1972-02-01,15.52,1972,2,1340928.0
1972-02-02,15.1,1972,2,1304640.0
1972-02-03,15.52,1972,2,1340928.0
1972-02-04,17.62,1972,2,1522368.0
1972-02-05,21.45,1972,2,1853280.0
1972-02-06,22.31,1972,2,1927584.0
1972-02-07,22.31,1972,2,1927584.0
1972-02-08,22.31,1972,2,1927584.0
1972-02-09,22.31,1972,2,1927584.0
1972-02-10,21.02,1972,2,1816128.0
1972-02-11,19.3,1972,2,1667520.0
1972-02-12,22.31,1972,2,1927584.0
1972-02-13,26.54,1972,2,2293056.0
1972-02-14,23.6,1972,2,2039040.0000000002
1972-02-15,21.88,1972,2,1890432.0
1972-02-16,21.02,1972,2,1816128.0
1972-02-17,20.59,1972,2,1778976.0
1972-02-18,20.59,1972,2,1778976.0
1972-02-19,20.59,1972,2,1778976.0
1972-02-20,20.59,1972,2,1778976.0
1972-02-21,20.59,1972,2,1778976.0
1972-02-22,20.16,1972,2,1741824.0
1972-02-23,19.73,1972,2,1704672.0
1972-02-24,20.16,1972,2,1741824.0
1972-02-25,19.73,1972,2,1704672.0
1972-02-26,21.45,1972,2,1853280.0
1972-02-27,21.88,1972,2,1890432.0
1972-02-28,21.02,1972,2,1816128.0
1972-02-29,20.16,1972,2,1741824.0
1972-03-01,19.73,1972,2,1704672.0
1972-03-02,19.73,1972,2,1704672.0
1972-03-03,19.73,1972,2,1704672.0
1972-03-04,19.73,1972,2,1704672.0
1972-03-05,19.73,1972,2,1704672.0
1972-03-06,21.02,1972,2,1816128.0
1972-03-07,21.45,1972,2,1853280.0
1972-03-08,21.45,1972,2,1853280.0
1972-03-09,21.45,1972,2,1853280.0
1972-03-10,21.45,1972,2,1853280.0
1972-03-11,21.02,1972,2,1816128.0
1972-03-12,21.02,1972,2,1816128.0
1972-03-13,21.02,1972,2,1816128.0
1972-03-14,21.45,1972,2,1853280.0
1972-03-15,22.31,1972,2,1927584.0
1972-03-16,64.45,1972,2,5568480.0
1972-03-17,51.68,1972,2,4465152.0
1972-03-18,32.27,1972,2,2788128.0000000005
1972-03-19,30.2,1972,2,2609280.0
1972-03-20,27.8,1972,2,2401920.0
1972-03-21,23.6,1972,2,2039040.0000000002
1972-03-22,21.45,1972,2,1853280.0
1972-03-23,20.59,1972,2,1778976.0
1972-03-24,19.73,1972,2,1704672.0
1972-03-25,18.88,1972,2,1631232.0
1972-03-26,19.73,1972,2,1704672.0
1972-03-27,22.74,1972,2,1964735.9999999998
1972-03-28,19.73,1972,2,1704672.0
1972-03-29,15.52,1972,2,1340928.0
1972-03-30,14.26,1972,2,1232064.0
1972-03-31,16.78,1972,2,1449792.0
1972-04-01,20.59,1972,3,1778976.0
1972-04-02,20.59,1972,3,1778976.0
1972-04-03,19.73,1972,3,1704672.0
1972-04-04,15.1,1972,3,1304640.0
1972-04-05,12.16,1972,3,1050624.0
1972-04-06,10.9,1972,3,941760.0
1972-04-07,9.73,1972,3,840672.0
1972-04-08,7.0,1972,3,604800.0
1972-04-09,8.17,1972,3,705888.0
1972-04-10,14.26,1972,3,1232064.0
1972-04-11,12.16,1972,3,1050624.0
1972-04-12,10.51,1972,3,908064.0
1972-04-13,10.51,1972,3,908064.0
1972-04-14,9.34,1972,3,806976.0
1972-04-15,8.56,1972,3,739584.0
1972-04-16,8.56,1972,3,739584.0
1972-04-17,8.17,1972,3,705888.0
1972-04-18,8.17,1972,3,705888.0
1972-04-19,7.78,1972,3,672192.0
1972-04-20,6.68,1972,3,577152.0
1972-04-21,6.04,1972,3,521856.0
1972-04-22,5.72,1972,3,494208.0
1972-04-23,9.34,1972,3,806976.0
1972-04-24,13.0,1972,3,1123200.0
1972-04-25,9.34,1972,3,806976.0
1972-04-26,5.1,1972,3,440639.99999999994
1972-04-27,5.4,1972,3,466560.00000000006
1972-04-28,4.8,1972,3,414720.0
1972-04-29,2.94,1972,3,254016.0
1972-04-30,0.9,1972,3,77760.0
1972-05-01,8.95,1972,3,773279.9999999999
1972-05-02,13.84,1972,3,1195776.0
1972-05-03,10.51,1972,3,908064.0
1972-05-04,7.78,1972,3,672192.0
1972-05-05,7.78,1972,3,672192.0
1972-05-06,6.36,1972,3,549504.0
1972-05-07,6.04,1972,3,521856.0
1972-05-08,12.58,1972,3,1086912.0
1972-05-09,10.12,1972,3,874367.9999999999
1972-05-10,5.4,1972,3,466560.00000000006
1972-05-11,4.2,1972,3,362880.0
1972-05-12,11.32,1972,3,978048.0
1972-05-13,9.73,1972,3,840672.0
1972-05-14,13.84,1972,3,1195776.0
1972-05-15,15.94,1972,3,1377216.0
1972-05-16,13.42,1972,3,1159488.0
1972-05-17,9.34,1972,3,806976.0
1972-05-18,6.68,1972,3,577152.0
1972-05-19,5.1,1972,3,440639.99999999994
1972-05-20,6.04,1972,3,521856.0
1972-05-21,5.72,1972,3,494208.0
1972-05-22,4.8,1972,3,414720.0
1972-05-23,6.04,1972,3,521856.0
1972-05-24,4.8,1972,3,414720.0
1972-05-25,3.18,1972,3,274752.0
1972-05-26,1.3,1972,3,112320.0
1972-05-27,0.5,1972,3,43200.0
1972-05-28,0.4,1972,3,34560.0
1972-05-29,0.4,1972,3,34560.0
1972-05-30,0.4,1972,3,34560.0
1972-05-31,0.9,1972,3,77760.0
1972-06-01,1.98,1972,3,171072.0
1972-06-02,3.18,1972,3,274752.0
1972-06-03,1.98,1972,3,171072.0
1972-06-04,2.7,1972,3,233280.00000000003
1972-06-05,6.68,1972,3,577152.0
1972-06-06,6.68,1972,3,577152.0
1972-06-07,4.8,1972,3,414720.0
1972-06-08,4.5,1972,3,388800.0
1972-06-09,3.9,1972,3,336960.0
1972-06-10,1.74,1972,3,150336.0
1972-06-11,1.1,1972,3,95040.00000000001
1972-06-12,5.1,1972,3,440639.99999999994
1972-06-13,5.1,1972,3,440639.99999999994
1972-06-14,10.51,1972,3,908064.0
1972-06-15,15.1,1972,3,1304640.0
1972-06-16,12.16,1972,3,1050624.0
1972-06-17,10.9,1972,3,941760.0
1972-06-18,10.51,1972,3,908064.0
1972-06-19,9.34,1972,3,806976.0
1972-06-20,9.34,1972,3,806976.0
1972-06-21,7.39,1972,3,638496.0
1972-06-22,6.36,1972,3,549504.0
1972-06-23,6.36,1972,3,549504.0
1972-06-24,5.1,1972,3,440639.99999999994
1972-06-25,2.94,1972,3,254016.0
1972-06-26,2.22,1972,3,191808.00000000003
1972-06-27,2.46,1972,3,212544.0
1972-06-28,2.22,1972,3,191808.00000000003
1972-06-29,1.74,1972,3,150336.0
1972-06-30,2.94,1972,3,254016.0
1972-07-01,2.7,1972,4,233280.00000000003
1972-07-02,1.1,1972,4,95040.00000000001
1972-07-03,0.9,1972,4,77760.0
1972-07-04,0.5,1972,4,43200.0
1972-07-05,0.3,1972,4,25920.0
1972-07-06,2.22,1972,4,191808.00000000003
1972-07-07,2.94,1972,4,254016.0
1972-07-08,2.94,1972,4,254016.0
1972-07-09,4.5,1972,4,388800.0
1972-07-10,4.5,1972,4,388800.0
1972-07-11,3.9,1972,4,336960.0
1972-07-12,2.7,1972,4,233280.00000000003
1972-07-13,1.74,1972,4,150336.0
1972-07-14,0.7,1972,4,60479.99999999999
1972-07-15,0.3,1972,4,25920.0
1972-07-16,0.9,1972,4,77760.0
1972-07-17,3.66,1972,4,316224.0
1972-07-18,6.04,1972,4,521856.0
1972-07-19,7.78,1972,4,672192.0
1972-07-20,7.78,1972,4,672192.0
1972-07-21,6.36,1972,4,549504.0
1972-07-22,6.04,1972,4,521856.0
1972-07-23,6.04,1972,4,521856.0
1972-07-24,6.36,1972,4,549504.0
1972-07-25,6.04,1972,4,521856.0
1972-07-26,7.0,1972,4,604800.0
1972-07-27,7.0,1972,4,604800.0
1972-07-28,6.04,1972,4,521856.0
1972-07-29,4.5,1972,4,388800.0
1972-07-30,3.18,1972,4,274752.0
1972-07-31,2.46,1972,4,212544.0
1972-08-01,1.74,1972,4,150336.0
1972-08-02,1.3,1972,4,112320.0
1972-08-03,2.7,1972,4,233280.00000000003
1972-08-04,5.4,1972,4,466560.00000000006
1972-08-05,5.4,1972,4,466560.00000000006
1972-08-06,5.4,1972,4,466560.00000000006
1972-08-07,8.56,1972,4,739584.0
1972-08-08,8.56,1972,4,739584.0
1972-08-09,7.0,1972,4,604800.0
1972-08-10,5.72,1972,4,494208.0
1972-08-11,6.04,1972,4,521856.0
1972-08-12,7.78,1972,4,672192.0
1972-08-13,9.34,1972,4,806976.0
1972-08-14,13.42,1972,4,1159488.0
1972-08-15,15.94,1972,4,1377216.0
1972-08-16,15.52,1972,4,1340928.0
1972-08-17,15.1,1972,4,1304640.0
1972-08-18,13.84,1972,4,1195776.0
1972-08-19,12.16,1972,4,1050624.0
1972-08-20,10.12,1972,4,874367.9999999999
1972-08-21,7.78,1972,4,672192.0
1972-08-22,5.72,1972,4,494208.0
1972-08-23,4.5,1972,4,388800.0
1972-08-24,3.66,1972,4,316224.0
1972-08-25,4.8,1972,4,414720.0
1972-08-26,5.1,1972,4,440639.99999999994
1972-08-27,4.2,1972,4,362880.0
1972-08-28,5.72,1972,4,494208.0
1972-08-29,7.78,1972,4,672192.0
1972-08-30,8.56,1972,4,739584.0
1972-08-31,8.17,1972,4,705888.0
1972-09-01,10.12,1972,4,874367.9999999999
1972-09-02,15.1,1972,4,1304640.0
1972-09-03,14.26,1972,4,1232064.0
1972-09-04,16.78,1972,4,1449792.0
1972-09-05,21.88,1972,4,1890432.0
1972-09-06,18.46,1972,4,1594944.0
1972-09-07,21.45,1972,4,1853280.0
1972-09-08,21.45,1972,4,1853280.0
1972-09-09,18.88,1972,4,1631232.0
1972-09-10,18.04,1972,4,1558656.0
1972-09-11,17.62,1972,4,1522368.0
1972-09-12,17.2,1972,4,1486080.0
1972-09-13,16.78,1972,4,1449792.0
1972-09-14,16.36,1972,4,1413504.0
1972-09-15,16.36,1972,4,1413504.0
1972-09-16,16.36,1972,4,1413504.0
1972-09-17,15.52,1972,4,1340928.0
1972-09-18,12.16,1972,4,1050624.0
1972-09-19,10.9,1972,4,941760.0
1972-09-20,9.34,1972,4,806976.0
1972-09-21,9.34,1972,4,806976.0
1972-09-22,65.35,1972,4,5646239.999999999
1972-09-23,93.88,1972,4,8111232.0
1972-09-24,71.2,1972,4,6151680.0
1972-09-25,30.2,1972,4,2609280.0
1972-09-26,27.8,1972,4,2401920.0
1972-09-27,27.8,1972,4,2401920.0
1972-09-28,27.38,1972,4,2365632.0
1972-09-29,26.12,1972,4,2256768.0
1972-09-30,24.86,1972,4,2147904.0
1972-10-01,24.02,1973,1,2075328.0
1972-10-02,23.17,1973,1,2001888.0000000002
1972-10-03,20.59,1973,1,1778976.0
1972-10-04,18.46,1973,1,1594944.0
1972-10-05,17.62,1973,1,1522368.0
1972-10-06,15.52,1973,1,1340928.0
1972-10-07,15.52,1973,1,1340928.0
1972-10-08,17.2,1973,1,1486080.0
1972-10-09,15.1,1973,1,1304640.0
1972-10-10,14.26,1973,1,1232064.0
1972-10-11,13.84,1973,1,1195776.0
1972-10-12,14.26,1973,1,1232064.0
1972-10-13,15.94,1973,1,1377216.0
1972-10-14,17.2,1973,1,1486080.0
1972-10-15,16.36,1973,1,1413504.0
1972-10-16,15.94,1973,1,1377216.0
1972-10-17,15.52,1973,1,1340928.0
1972-10-18,15.1,1973,1,1304640.0
1972-10-19,15.1,1973,1,1304640.0
1972-10-20,15.52,1973,1,1340928.0
1972-10-21,14.68,1973,1,1268352.0
1972-10-22,14.68,1973,1,1268352.0
1972-10-23,14.68,1973,1,1268352.0
1972-10-24,14.68,1973,1,1268352.0
1972-10-25,14.26,1973,1,1232064.0
1972-10-26,14.26,1973,1,1232064.0
1972-10-27,14.26,1973,1,1232064.0
1972-10-28,13.84,1973,1,1195776.0
1972-10-29,13.0,1973,1,1123200.0
1972-10-30,13.0,1973,1,1123200.0
1972-10-31,13.0,1973,1,1123200.0
1972-11-01,12.16,1973,1,1050624.0
1972-11-02,13.0,1973,1,1123200.0
1972-11-03,13.84,1973,1,1195776.0
1972-11-04,16.36,1973,1,1413504.0
1972-11-05,16.78,1973,1,1449792.0
1972-11-06,16.78,1973,1,1449792.0
1972-11-07,16.36,1973,1,1413504.0
1972-11-08,16.36,1973,1,1413504.0
1972-11-09,15.94,1973,1,1377216.0
1972-11-10,15.94,1973,1,1377216.0
1972-11-11,15.1,1973,1,1304640.0
1972-11-12,14.68,1973,1,1268352.0
1972-11-13,14.26,1973,1,1232064.0
1972-11-14,13.84,1973,1,1195776.0
1972-11-15,13.0,1973,1,1123200.0
1972-11-16,13.0,1973,1,1123200.0
1972-11-17,13.0,1973,1,1123200.0
1972-11-18,13.0,1973,1,1123200.0
1972-11-19,13.0,1973,1,1123200.0
1972-11-20,13.0,1973,1,1123200.0
1972-11-21,13.42,1973,1,1159488.0
1972-11-22,13.84,1973,1,1195776.0
1972-11-23,13.42,1973,1,1159488.0
1972-11-24,13.42,1973,1,1159488.0
1972-11-25,13.0,1973,1,1123200.0
1972-11-26,13.0,1973,1,1123200.0
1972-11-27,13.0,1973,1,1123200.0
1972-11-28,13.0,1973,1,1123200.0
1972-11-29,13.42,1973,1,1159488.0
1972-11-30,15.52,1973,1,1340928.0
1972-12-01,17.2,1973,1,1486080.0
1972-12-02,16.36,1973,1,1413504.0
1972-12-03,15.1,1973,1,1304640.0
1972-12-04,15.1,1973,1,1304640.0
1972-12-05,14.68,1973,1,1268352.0
1972-12-06,14.68,1973,1,1268352.0
1972-12-07,14.68,1973,1,1268352.0
1972-12-08,14.26,1973,1,1232064.0
1972-12-09,15.52,1973,1,1340928.0
1972-12-10,17.2,1973,1,1486080.0
1972-12-11,16.36,1973,1,1413504.0
1972-12-12,15.94,1973,1,1377216.0
1972-12-13,15.52,1973,1,1340928.0
1972-12-14,15.1,1973,1,1304640.0
1972-12-15,15.1,1973,1,1304640.0
1972-12-16,15.1,1973,1,1304640.0
1972-12-17,14.68,1973,1,1268352.0
1972-12-18,14.26,1973,1,1232064.0
1972-12-19,14.68,1973,1,1268352.0
1972-12-20,15.1,1973,1,1304640.0
1972-12-21,14.68,1973,1,1268352.0
1972-12-22,14.68,1973,1,1268352.0
1972-12-23,14.68,1973,1,1268352.0
1972-12-24,14.68,1973,1,1268352.0
1972-12-25,14.68,1973,1,1268352.0
1972-12-26,14.68,1973,1,1268352.0
1972-12-27,14.68,1973,1,1268352.0
1972-12-28,15.1,1973,1,1304640.0
1972-12-29,15.94,1973,1,1377216.0
1972-12-30,15.1,1973,1,1304640.0
1972-12-31,14.26,1973,1,1232064.0
1973-01-01,14.26,1973,2,1232064.0
1973-01-02,14.26,1973,2,1232064.0
1973-01-03,14.26,1973,2,1232064.0
1973-01-04,14.68,1973,2,1268352.0
1973-01-05,15.1,1973,2,1304640.0
1973-01-06,14.68,1973,2,1268352.0
1973-01-07,14.68,1973,2,1268352.0
1973-01-08,14.68,1973,2,1268352.0
1973-01-09,14.68,1973,2,1268352.0
1973-01-10,14.68,1973,2,1268352.0
1973-01-11,14.68,1973,2,1268352.0
1973-01-12,14.26,1973,2,1232064.0
1973-01-13,14.26,1973,2,1232064.0
1973-01-14,14.26,1973,2,1232064.0
1973-01-15,14.26,1973,2,1232064.0
1973-01-16,14.26,1973,2,1232064.0
1973-01-17,14.68,1973,2,1268352.0
1973-01-18,15.1,1973,2,1304640.0
1973-01-19,15.94,1973,2,1377216.0
1973-01-20,15.52,1973,2,1340928.0
1973-01-21,15.1,1973,2,1304640.0
1973-01-22,15.1,1973,2,1304640.0
1973-01-23,15.52,1973,2,1340928.0
1973-01-24,15.94,1973,2,1377216.0
1973-01-25,15.94,1973,2,1377216.0
1973-01-26,15.52,1973,2,1340928.0
1973-01-27,15.52,1973,2,1340928.0
1973-01-28,15.52,1973,2,1340928.0
1973-01-29,15.52,1973,2,1340928.0
1973-01-30,13.42,1973,2,1159488.0
1973-01-31,13.0,1973,2,1123200.0
1973-02-01,13.84,1973,2,1195776.0
1973-02-02,13.84,1973,2,1195776.0
1973-02-03,13.42,1973,2,1159488.0
1973-02-04,13.0,1973,2,1123200.0
1973-02-05,13.0,1973,2,1123200.0
1973-02-06,13.0,1973,2,1123200.0
1973-02-07,12.58,1973,2,1086912.0
1973-02-08,12.58,1973,2,1086912.0
1973-02-09,12.58,1973,2,1086912.0
1973-02-10,11.32,1973,2,978048.0
1973-02-11,12.16,1973,2,1050624.0
1973-02-12,17.2,1973,2,1486080.0
1973-02-13,14.68,1973,2,1268352.0
1973-02-14,13.42,1973,2,1159488.0
1973-02-15,13.42,1973,2,1159488.0
1973-02-16,13.84,1973,2,1195776.0
1973-02-17,13.84,1973,2,1195776.0
1973-02-18,14.26,1973,2,1232064.0
1973-02-19,14.68,1973,2,1268352.0
1973-02-20,14.68,1973,2,1268352.0
1973-02-21,14.68,1973,2,1268352.0
1973-02-22,13.84,1973,2,1195776.0
1973-02-23,14.68,1973,2,1268352.0
1973-02-24,16.36,1973,2,1413504.0
1973-02-25,17.62,1973,2,1522368.0
1973-02-26,19.3,1973,2,1667520.0
1973-02-27,17.62,1973,2,1522368.0
1973-02-28,15.94,1973,2,1377216.0
1973-03-01,15.1,1973,2,1304640.0
1973-03-02,15.1,1973,2,1304640.0
1973-03-03,15.1,1973,2,1304640.0
1973-03-04,17.62,1973,2,1522368.0
1973-03-05,20.16,1973,2,1741824.0
1973-03-06,17.2,1973,2,1486080.0
1973-03-07,15.94,1973,2,1377216.0
1973-03-08,15.52,1973,2,1340928.0
1973-03-09,15.52,1973,2,1340928.0
1973-03-10,16.36,1973,2,1413504.0
1973-03-11,18.46,1973,2,1594944.0
1973-03-12,20.59,1973,2,1778976.0
1973-03-13,18.04,1973,2,1558656.0
1973-03-14,15.94,1973,2,1377216.0
1973-03-15,15.1,1973,2,1304640.0
1973-03-16,14.26,1973,2,1232064.0
1973-03-17,13.84,1973,2,1195776.0
1973-03-18,15.1,1973,2,1304640.0
1973-03-19,16.78,1973,2,1449792.0
1973-03-20,15.94,1973,2,1377216.0
1973-03-21,13.42,1973,2,1159488.0
1973-03-22,12.58,1973,2,1086912.0
1973-03-23,11.74,1973,2,1014336.0
1973-03-24,10.12,1973,2,874367.9999999999
1973-03-25,8.95,1973,2,773279.9999999999
1973-03-26,8.56,1973,2,739584.0
1973-03-27,7.78,1973,2,672192.0
1973-03-28,7.0,1973,2,604800.0
1973-03-29,8.56,1973,2,739584.0
1973-03-30,8.95,1973,2,773279.9999999999
1973-03-31,7.39,1973,2,638496.0
1973-04-01,7.39,1973,3,638496.0
1973-04-02,6.04,1973,3,521856.0
1973-04-03,4.8,1973,3,414720.0
1973-04-04,4.8,1973,3,414720.0
1973-04-05,4.2,1973,3,362880.0
1973-04-06,3.42,1973,3,295488.0
1973-04-07,2.46,1973,3,212544.0
1973-04-08,4.8,1973,3,414720.0
1973-04-09,10.9,1973,3,941760.0
1973-04-10,10.51,1973,3,908064.0
1973-04-11,9.34,1973,3,806976.0
1973-04-12,8.17,1973,3,705888.0
1973-04-13,8.17,1973,3,705888.0
1973-04-14,7.0,1973,3,604800.0
1973-04-15,6.68,1973,3,577152.0
1973-04-16,6.04,1973,3,521856.0
1973-04-17,5.1,1973,3,440639.99999999994
1973-04-18,3.42,1973,3,295488.0
1973-04-19,4.2,1973,3,362880.0
1973-04-20,4.2,1973,3,362880.0
1973-04-21,4.8,1973,3,414720.0
1973-04-22,2.94,1973,3,254016.0
1973-04-23,3.66,1973,3,316224.0
1973-04-24,3.9,1973,3,336960.0
1973-04-25,8.56,1973,3,739584.0
1973-04-26,10.51,1973,3,908064.0
1973-04-27,9.34,1973,3,806976.0
1973-04-28,10.12,1973,3,874367.9999999999
1973-04-29,13.0,1973,3,1123200.0
1973-04-30,14.68,1973,3,1268352.0
1973-05-01,15.52,1973,3,1340928.0
1973-05-02,15.52,1973,3,1340928.0
1973-05-03,9.34,1973,3,806976.0
1973-05-04,6.04,1973,3,521856.0
1973-05-05,4.5,1973,3,388800.0
1973-05-06,3.9,1973,3,336960.0
1973-05-07,4.5,1973,3,388800.0
1973-05-08,4.8,1973,3,414720.0
1973-05-09,3.42,1973,3,295488.0
1973-05-10,2.22,1973,3,191808.00000000003
1973-05-11,3.9,1973,3,336960.0
1973-05-12,1.98,1973,3,171072.0
1973-05-13,1.98,1973,3,171072.0
1973-05-14,1.3,1973,3,112320.0
1973-05-15,1.1,1973,3,95040.00000000001
1973-05-16,1.74,1973,3,150336.0
1973-05-17,2.7,1973,3,233280.00000000003
1973-05-18,3.42,1973,3,295488.0
1973-05-19,9.34,1973,3,806976.0
1973-05-20,10.51,1973,3,908064.0
1973-05-21,10.12,1973,3,874367.9999999999
1973-05-22,9.34,1973,3,806976.0
1973-05-23,9.34,1973,3,806976.0
1973-05-24,6.36,1973,3,549504.0
1973-05-25,5.1,1973,3,440639.99999999994
1973-05-26,3.18,1973,3,274752.0
1973-05-27,1.98,1973,3,171072.0
1973-05-28,1.1,1973,3,95040.00000000001
1973-05-29,1.3,1973,3,112320.0
1973-05-30,1.3,1973,3,112320.0
1973-05-31,0.7,1973,3,60479.99999999999
1973-06-01,2.46,1973,3,212544.0
1973-06-02,3.18,1973,3,274752.0
1973-06-03,5.72,1973,3,494208.0
1973-06-04,8.56,1973,3,739584.0
1973-06-05,10.51,1973,3,908064.0
1973-06-06,12.16,1973,3,1050624.0
1973-06-07,15.1,1973,3,1304640.0
1973-06-08,23.17,1973,3,2001888.0000000002
1973-06-09,25.7,1973,3,2220480.0
1973-06-10,19.73,1973,3,1704672.0
1973-06-11,17.62,1973,3,1522368.0
1973-06-12,18.46,1973,3,1594944.0
1973-06-13,18.88,1973,3,1631232.0
1973-06-14,18.88,1973,3,1631232.0
1973-06-15,16.78,1973,3,1449792.0
1973-06-16,14.68,1973,3,1268352.0
1973-06-17,15.52,1973,3,1340928.0
1973-06-18,14.26,1973,3,1232064.0
1973-06-19,12.58,1973,3,1086912.0
1973-06-20,10.12,1973,3,874367.9999999999
1973-06-21,9.73,1973,3,840672.0
1973-06-22,9.34,1973,3,806976.0
1973-06-23,7.39,1973,3,638496.0
